ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
6,985.9,...,986.8,2018/6/6 07:48,984.6,2018/6/6 14:11,27.2,33.7,2018/6/6 11:11,23.9,2018/6/6 05:32,...,80,52,2018/6/6 11:10,1.2,50,6.9,29,2018/6/6 12:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,983.7,...,985.3,2018/6/7 07:06,981.3,2018/6/7 16:35,28.2,34.1,2018/6/7 12:01,24.2,2018/6/7 03:51,...,75,50,2018/6/7 11:58,1.5,64,7.8,81,2018/6/7 14:53,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,980.1,...,983.3,2018/6/9 00:00,978.5,2018/6/8 14:23,28.2,33.8,2018/6/8 11:24,24.2,2018/6/8 04:07,...,74,54,2018/6/8 10:44,1.7,55,8.0,57,2018/6/8 14:00,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,977.8,...,979.6,2018/6/9 07:14,975.8,2018/6/9 17:18,26.6,31.4,2018/6/9 10:02,24.0,2018/6/9 23:59,...,81,61,2018/6/9 10:03,1.5,13,6.7,12,2018/6/10 00:00,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,977.3,...,978.4,2018/6/10 21:59,975.8,2018/6/10 16:11,26.2,29.9,2018/6/10 08:12,23.6,2018/6/10 23:16,...,84,68,2018/6/10 08:24,0.6,6,6.4,30,2018/6/10 14:38,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,978.7,...,981.6,2018/6/11 22:34,975.7,2018/6/11 03:37,23.7,25.1,2018/6/11 06:12,21.8,2018/6/11 23:51,...,91,74,2018/6/11 16:55,1.0,13,8.2,25,2018/6/11 08:37,4.5,...,...,...,...,...,...,...,...,...,...,...,...,...
12,980.0,...,981.9,2018/6/12 08:17,978.5,2018/6/12 16:56,26.0,31.3,2018/6/12 12:10,20.3,2018/6/12 04:38,...,59,37,2018/6/12 10:18,1.6,70,9.7,38,2018/6/12 13:51,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,976.9,...,979.5,2018/6/13 06:05,974.4,2018/6/13 16:41,26.0,29.7,2018/6/13 12:34,22.9,2018/6/13 01:54,...,67,56,2018/6/13 09:38,2.0,66,11.1,36,2018/6/13 13:13,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,975.0,...,976.2,2018/6/14 22:04,973.8,2018/6/14 16:01,24.4,28.6,2018/6/14 09:54,22.3,2018/6/14 04:24,...,86,71,2018/6/14 09:55,2.2,59,12.0,36,2018/6/14 17:05,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
15,977.6,...,982.0,2018/6/15 23:17,974.5,2018/6/15 00:55,22.6,23.6,2018/6/15 12:52,20.8,2018/6/15 15:51,...,96,89,2018/6/15 12:34,1.4,36,10.7,29,2018/6/15 11:55,30.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,981.9,...,982.9,2018/6/16 10:08,980.8,2018/6/16 15:39,24.4,28.1,2018/6/16 13:45,20.6,2018/6/16 00:15,...,82,63,2018/6/16 09:52,2.5,38,10.0,20,2018/6/16 13:29,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
17,981.5,...,982.6,2018/6/17 07:29,979.7,2018/6/17 14:25,25.5,31.1,2018/6/17 12:00,21.9,2018/6/17 05:11,...,88,62,2018/6/17 12:00,0.9,236,5.9,34,2018/6/17 09:31,30.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,981.1,...,982.2,2018/6/18 10:06,980.0,2018/6/18 15:47,25.8,30.4,2018/6/18 14:08,22.6,2018/6/18 23:50,...,89,69,2018/6/18 14:13,0.7,37,5.8,50,2018/6/18 14:47,10.5,...,...,...,...,...,...,...,...,...,...,...,...,...
19,980.6,...,982.1,2018/6/19 21:42,979.3,2018/6/19 02:43,26.7,30.0,2018/6/19 13:05,22.6,2018/6/19 01:20,...,76,62,2018/6/19 13:09,3.1,239,12.7,232,2018/6/19 16:51,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,981.6,...,983.9,2018/6/20 22:44,979.9,2018/6/20 17:10,27.6,30.2,2018/6/20 17:11,23.9,2018/6/20 06:11,...,70,56,2018/6/20 17:01,2.1,230,11.7,229,2018/6/20 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,983.1,...,984.7,2018/6/21 23:58,981.6,2018/6/21 15:22,27.7,31.7,2018/6/21 15:22,23.4,2018/6/21 05:52,...,75,59,2018/6/21 09:32,2.0,239,10.0,234,2018/6/21 00:23,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,984.5,...,985.9,2018/6/22 22:19,982.5,2018/6/22 15:53,27.2,32.3,2018/6/22 09:43,23.7,2018/6/22 03:59,...,79,59,2018/6/22 09:50,1.1,237,9.2,238,2018/6/22 14:15,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,984.9,...,986.5,2018/6/23 23:14,983.8,2018/6/23 03:49,26.4,30.9,2018/6/23 10:24,23.7,2018/6/23 19:41,...,83,63,2018/6/23 10:21,1.4,226,9.3,233,2018/6/23 14:30,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,986.5,...,988.1,2018/6/24 22:42,985.2,2018/6/24 03:38,27.6,31.2,2018/6/24 12:53,23.1,2018/6/24 06:00,...,77,63,2018/6/24 13:43,1.5,238,7.5,230,2018/6/24 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,987.6,...,988.9,2018/6/25 22:22,986.3,2018/6/25 15:25,28.1,32.8,2018/6/25 11:16,24.6,2018/6/25 05:05,...,77,56,2018/6/25 11:04,1.0,240,6.7,242,2018/6/25 14:15,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,988.0,...,989.3,2018/6/26 08:03,987.2,2018/6/26 17:51,27.9,32.2,2018/6/26 11:52,23.9,2018/6/26 05:10,...,75,56,2018/6/26 14:57,0.7,225,4.2,232,2018/6/26 09:25,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,986.3,...,987.8,2018/6/27 06:33,984.4,2018/6/27 16:49,28.6,33.2,2018/6/27 13:18,24.5,2018/6/27 01:21,...,67,48,2018/6/27 16:47,1.2,239,5.7,238,2018/6/27 12:27,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,983.4,...,985.7,2018/6/29 00:00,981.5,2018/6/28 16:57,28.5,33.0,2018/6/28 12:35,23.6,2018/6/28 04:30,...,70,50,2018/6/28 12:26,1.8,238,7.0,231,2018/6/28 11:56,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,981.0,...,982.2,2018/6/29 20:33,979.3,2018/6/29 16:31,27.6,32.5,2018/6/29 11:44,23.0,2018/6/29 23:10,...,77,53,2018/6/29 10:25,1.1,225,7.0,244,2018/6/29 12:45,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,981.8,...,984.3,2018/6/30 21:44,980.0,2018/6/30 15:51,26.6,31.5,2018/6/30 11:52,21.9,2018/6/30 22:50,...,84,55,2018/6/30 09:35,0.9,223,7.0,226,2018/6/30 21:14,47.5,...,...,...,...,...,...,...,...,...,...,...,...,...
1,986.6,...,989.2,2019/5/1 21:56,982.0,2019/5/1 02:58,19.0,23.1,2019/5/1 00:08,15.0,2019/5/1 09:21,...,96,80,2019/5/1 23:45,1.3,46,10.9,29,2019/5/1 23:44,63.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,989.3,...,991.3,2019/5/2 21:58,987.2,2019/5/2 03:49,17.7,19.8,2019/5/2 05:42,13.3,2019/5/2 14:15,...,84,64,2019/5/2 03:23,3.2,54,12.3,32,2019/5/2 10:39,10.5,...,...,...,...,...,...,...,...,...,...,...,...,...
3,990.6,...,992.5,2019/5/3 10:05,989.3,2019/5/3 05:19,19.9,23.1,2019/5/3 12:12,16.2,2019/5/3 07:42,...,71,56,2019/5/3 15:11,3.7,35,12.4,22,2019/5/3 11:06,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,989.8,...,991.1,2019/5/4 09:42,988.3,2019/5/4 16:41,20.3,22.1,2019/5/4 15:29,17.1,2019/5/4 09:21,...,78,69,2019/5/5 00:00,1.8,53,8.9,40,2019/5/4 06:50,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,987.4,...,989.5,2019/5/5 00:23,984.2,2019/5/5 15:27,22.1,26.5,2019/5/5 11:17,18.1,2019/5/5 05:54,...,75,57,2019/5/5 11:18,1.7,57,7.2,36,2019/5/5 13:17,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,987.1,...,988.9,2019/5/6 20:45,985.1,2019/5/6 02:49,19.0,21.2,2019/5/6 09:54,14.9,2019/5/6 16:14,...,88,72,2019/5/6 09:51,3.2,31,11.1,30,2019/5/6 10:35,7.5,...,...,...,...,...,...,...,...,...,...,...,...,...
7,987.9,...,989.7,2019/5/7 08:28,986.2,2019/5/7 14:57,17.0,18.2,2019/5/7 22:22,14.2,2019/5/7 11:15,...,91,80,2019/5/7 22:23,4.1,34,15.6,37,2019/5/7 14:56,6.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,986.4,...,988.0,2019/5/8 08:56,984.7,2019/5/8 16:35,18.8,21.1,2019/5/8 11:32,17.4,2019/5/8 02:30,...,96,86,2019/5/9 00:00,0.9,47,6.0,83,2019/5/8 00:44,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
9,985.7,...,987.2,2019/5/9 21:55,984.3,2019/5/9 16:24,19.2,20.7,2019/5/9 11:52,16.3,2019/5/9 05:51,...,98,95,2019/5/9 08:50,1.1,27,5.5,21,2019/5/9 13:18,14.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,986.7,...,988.0,2019/5/10 22:06,985.2,2019/5/10 01:47,20.1,23.1,2019/5/10 16:18,15.8,2019/5/10 00:03,...,92,83,2019/5/10 17:38,1.4,33,6.9,31,2019/5/10 20:10,2.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,987.9,...,989.5,2019/5/11 08:49,986.5,2019/5/11 02:51,22.1,26.2,2019/5/11 10:28,16.8,2019/5/11 00:12,...,90,76,2019/5/11 10:23,1.3,55,5.6,20,2019/5/11 13:37,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,987.4,...,988.7,2019/5/12 06:51,985.4,2019/5/12 16:04,24.6,29.9,2019/5/12 14:51,17.2,2019/5/12 05:12,...,86,66,2019/5/12 09:51,0.9,8,6.0,23,2019/5/12 17:15,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,986.7,...,988.1,2019/5/13 09:59,985.1,2019/5/13 16:46,25.8,29.7,2019/5/13 15:04,19.1,2019/5/13 05:30,...,76,51,2019/5/13 15:02,0.8,214,6.1,217,2019/5/13 13:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,986.3,...,987.7,2019/5/14 21:48,984.7,2019/5/14 01:56,24.9,28.3,2019/5/14 13:41,20.1,2019/5/14 02:12,...,86,71,2019/5/14 11:32,0.7,224,4.8,219,2019/5/14 11:15,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,986.3,...,988.0,2019/5/15 10:17,984.7,2019/5/15 16:02,25.7,29.0,2019/5/15 13:26,22.2,2019/5/15 21:11,...,85,68,2019/5/15 13:27,0.5,70,4.9,209,2019/5/15 12:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,983.3,...,985.9,2019/5/17 00:00,981.3,2019/5/16 17:14,27.0,31.3,2019/5/16 12:06,23.9,2019/5/16 05:55,...,81,54,2019/5/16 12:00,1.2,233,9.5,233,2019/5/16 13:24,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,981.6,...,984.6,2019/5/17 09:59,979.2,2019/5/17 15:44,24.7,29.1,2019/5/17 16:14,17.0,2019/5/17 06:01,...,89,62,2019/5/17 18:42,1.2,223,11.4,209,2019/5/17 08:45,96.5,...,...,...,...,...,...,...,...,...,...,...,...,...
18,981.9,...,984.0,2019/5/18 22:33,980.0,2019/5/18 02:46,26.1,27.6,2019/5/18 08:34,20.0,2019/5/18 23:51,...,88,77,2019/5/18 03:33,1.6,227,7.1,217,2019/5/18 04:11,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,983.4,...,985.3,2019/5/19 22:32,981.3,2019/5/19 16:27,27.4,31.5,2019/5/19 11:36,18.7,2019/5/19 01:20,...,77,61,2019/5/19 12:27,1.2,232,8.7,229,2019/5/19 16:40,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,985.4,...,988.8,2019/5/20 21:24,982.0,2019/5/20 05:55,21.7,25.9,2019/5/20 01:35,15.2,2019/5/20 13:21,...,93,83,2019/5/20 23:36,1.3,21,11.3,18,2019/5/20 11:17,34.5,...,...,...,...,...,...,...,...,...,...,...,...,...
21,987.2,...,988.3,2019/5/21 10:24,986.1,2019/5/21 16:33,20.6,23.7,2019/5/21 12:44,14.4,2019/5/21 02:15,...,65,49,2019/5/21 15:57,2.5,29,11.3,36,2019/5/21 09:34,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,986.7,...,987.7,2019/5/22 00:02,985.3,2019/5/22 16:26,20.7,23.9,2019/5/22 14:54,15.0,2019/5/22 23:52,...,75,60,2019/5/22 09:59,0.4,28,2.8,120,2019/5/22 12:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,988.0,...,989.8,2019/5/23 09:51,986.3,2019/5/23 03:07,21.9,25.2,2019/5/23 15:30,14.5,2019/5/23 10:01,...,88,72,2019/5/23 15:05,0.7,6,5.1,98,2019/5/23 21:52,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,988.2,...,989.8,2019/5/24 09:42,986.8,2019/5/24 17:24,24.6,29.1,2019/5/24 11:08,17.6,2019/5/24 00:03,...,79,54,2019/5/24 12:30,0.6,75,3.9,87,2019/5/24 00:03,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,987.6,...,988.8,2019/5/25 09:13,986.5,2019/5/25 17:18,24.3,29.9,2019/5/25 10:34,16.3,2019/5/25 05:30,...,85,58,2019/5/25 09:01,0.3,206,6.3,211,2019/5/25 14:11,17.5,...,...,...,...,...,...,...,...,...,...,...,...,...
26,986.6,...,987.9,2019/5/26 10:02,985.4,2019/5/26 15:55,24.7,28.6,2019/5/26 11:47,15.8,2019/5/26 05:22,...,84,64,2019/5/26 11:41,0.6,211,5.5,38,2019/5/26 15:06,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,986.0,...,987.1,2019/5/27 07:10,984.8,2019/5/27 15:56,24.9,28.1,2019/5/27 11:44,17.8,2019/5/27 00:31,...,90,67,2019/5/27 11:40,0.7,229,3.9,216,2019/5/27 10:53,8.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,987.2,...,989.8,2019/5/28 22:03,985.1,2019/5/28 03:11,22.0,24.6,2019/5/28 08:07,15.0,2019/5/28 17:21,...,97,89,2019/5/28 04:22,0.9,36,5.9,41,2019/5/28 23:01,68.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,988.2,...,989.4,2019/5/29 09:55,986.9,2019/5/29 03:48,20.0,21.7,2019/5/29 10:14,13.8,2019/5/29 19:30,...,80,69,2019/5/29 17:48,2.0,27,7.7,43,2019/5/29 07:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,986.8,...,988.3,2019/5/30 08:51,984.6,2019/5/30 16:20,23.2,27.8,2019/5/30 12:38,14.0,2019/5/30 01:15,...,82,64,2019/5/30 11:15,0.3,35,2.7,79,2019/5/30 10:03,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
31,985.8,...,987.1,2019/5/31 22:03,984.4,2019/5/31 15:23,26.0,30.7,2019/5/31 12:14,18.2,2019/5/31 01:11,...,79,53,2019/5/31 12:11,0.6,234,4.7,212,2019/5/31 12:03,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,984.5,...,986.3,2019/6/1 00:02,982.3,2019/6/1 14:54,25.5,29.6,2019/6/1 12:41,20.7,2019/6/1 17:10,...,87,65,2019/6/1 14:30,0.5,244,6.1,230,2019/6/1 15:24,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,982.4,...,984.5,2019/6/2 22:31,980.8,2019/6/2 16:02,27.9,31.5,2019/6/2 11:45,21.8,2019/6/2 23:01,...,72,54,2019/6/2 10:42,2.0,231,11.0,227,2019/6/2 10:01,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,983.9,...,985.4,2019/6/3 22:01,982.7,2019/6/3 16:22,26.3,30.5,2019/6/3 11:17,17.3,2019/6/3 05:11,...,81,60,2019/6/3 11:16,0.9,234,8.6,223,2019/6/3 13:16,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,985.8,...,987.6,2019/6/4 10:47,983.9,2019/6/4 02:05,25.3,28.6,2019/6/4 15:05,18.5,2019/6/4 01:51,...,84,64,2019/6/4 08:21,0.7,167,7.5,222,2019/6/4 14:40,17.5,...,...,...,...,...,...,...,...,...,...,...,...,...
5,987.5,...,988.8,2019/6/5 22:54,986.1,2019/6/5 03:03,26.7,31.3,2019/6/5 09:25,18.2,2019/6/5 04:21,...,79,52,2019/6/5 09:21,0.5,215,3.5,219,2019/6/5 15:33,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,987.4,...,988.8,2019/6/6 10:12,986.2,2019/6/6 03:22,27.7,31.7,2019/6/6 12:35,19.2,2019/6/6 00:21,...,77,54,2019/6/6 08:51,1.1,238,7.0,222,2019/6/6 12:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,986.9,...,988.1,2019/6/7 07:07,985.8,2019/6/7 15:33,27.8,31.9,2019/6/7 12:03,24.4,2019/6/7 03:43,...,77,54,2019/6/7 10:13,1.1,221,6.5,213,2019/6/7 08:04,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,984.5,...,986.8,2019/6/8 07:29,982.5,2019/6/8 23:59,27.2,31.7,2019/6/8 13:06,18.8,2019/6/8 05:21,...,79,60,2019/6/8 13:08,1.1,230,7.2,213,2019/6/8 11:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,981.0,...,982.6,2019/6/9 00:01,979.1,2019/6/9 16:09,28.4,31.4,2019/6/9 12:15,19.2,2019/6/9 01:21,...,66,50,2019/6/9 10:21,2.1,233,12.9,214,2019/6/9 11:35,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,980.1,...,981.6,2019/6/10 21:39,978.3,2019/6/10 03:15,25.9,29.5,2019/6/10 10:33,13.2,2019/6/10 13:22,...,77,53,2019/6/10 06:15,1.7,232,9.1,212,2019/6/10 03:49,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
11,981.8,...,984.8,2019/6/11 22:09,979.3,2019/6/11 01:31,22.4,24.9,2019/6/11 11:48,13.2,2019/6/11 21:16,...,97,82,2019/6/11 10:40,0.8,24,5.1,228,2019/6/11 11:54,91.5,...,...,...,...,...,...,...,...,...,...,...,...,...
12,983.8,...,984.8,2019/6/12 21:47,982.9,2019/6/12 16:30,21.5,24.1,2019/6/12 10:16,13.1,2019/6/12 05:51,...,94,73,2019/6/12 09:12,1.1,25,5.7,41,2019/6/12 08:33,33.5,...,...,...,...,...,...,...,...,...,...,...,...,...
13,980.2,...,983.3,2019/6/14 00:00,977.6,2019/6/14 00:00,22.5,24.3,2019/6/13 23:24,12.9,2019/6/13 01:22,...,97,86,2019/6/13 15:01,0.4,58,8.2,219,2019/6/13 22:58,46.5,...,...,...,...,...,...,...,...,...,...,...,...,...
14,979.6,...,982.4,2019/6/14 22:02,976.0,2019/6/14 03:26,21.9,24.4,2019/6/14 00:26,13.2,2019/6/14 10:16,...,93,80,2019/6/14 15:12,0.7,35,8.6,225,2019/6/14 00:20,68.5,...,...,...,...,...,...,...,...,...,...,...,...,...
15,983.0,...,984.3,2019/6/15 08:58,981.6,2019/6/15 00:13,23.1,27.3,2019/6/15 13:45,13.1,2019/6/15 00:03,...,71,47,2019/6/15 13:48,1.6,23,7.6,30,2019/6/15 10:19,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,984.1,...,986.4,2019/6/16 21:53,982.2,2019/6/16 02:43,25.7,31.0,2019/6/16 12:40,12.8,2019/6/16 04:01,...,72,53,2019/6/16 12:42,0.5,215,4.9,31,2019/6/16 13:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,986.8,...,988.7,2019/6/17 22:32,985.4,2019/6/17 01:46,26.2,30.0,2019/6/17 13:37,16.7,2019/6/17 05:11,...,82,66,2019/6/17 14:16,0.5,326,3.6,24,2019/6/17 16:36,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,986.2,...,987.8,2019/6/18 00:01,984.9,2019/6/18 17:36,27.5,31.4,2019/6/18 12:12,19.4,2019/6/18 21:15,...,81,57,2019/6/18 11:20,1.0,207,5.6,211,2019/6/18 13:40,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,984.2,...,985.7,2019/6/19 07:50,982.0,2019/6/19 16:33,28.3,32.3,2019/6/19 11:54,24.6,2019/6/19 01:55,...,75,56,2019/6/19 13:11,1.5,227,9.3,222,2019/6/19 14:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,982.7,...,984.2,2019/6/20 08:35,981.2,2019/6/20 17:17,28.1,32.5,2019/6/20 12:44,24.3,2019/6/20 02:16,...,76,60,2019/6/20 13:11,1.4,188,8.6,220,2019/6/20 09:35,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,981.2,...,982.4,2019/6/21 04:44,979.6,2019/6/21 17:38,28.9,33.0,2019/6/21 11:37,22.6,2019/6/21 09:20,...,69,46,2019/6/21 09:50,1.8,227,10.2,222,2019/6/21 10:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,980.3,...,981.7,2019/6/22 21:43,979.0,2019/6/22 15:51,27.4,30.0,2019/6/22 13:30,24.5,2019/6/22 20:10,...,74,58,2019/6/22 13:41,1.8,226,9.4,216,2019/6/22 10:54,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
23,982.0,...,985.3,2019/6/23 21:55,978.8,2019/6/23 02:57,24.0,27.2,2019/6/23 13:04,16.3,2019/6/23 15:11,...,95,72,2019/6/23 13:02,0.7,228,8.5,212,2019/6/23 11:34,45.0,...,...,...,...,...,...,...,...,...,...,...,...,...
24,985.5,...,987.0,2019/6/24 21:44,983.3,2019/6/24 02:44,22.9,23.7,2019/6/24 14:23,21.9,2019/6/24 08:00,...,98,91,2019/6/24 16:38,0.2,67,3.1,40,2019/6/24 07:41,25.5,...,...,...,...,...,...,...,...,...,...,...,...,...
25,984.7,...,986.6,2019/6/25 00:03,982.6,2019/6/25 14:17,24.7,31.6,2019/6/25 11:22,15.2,2019/6/25 17:41,...,88,54,2019/6/25 12:29,0.6,207,5.0,225,2019/6/25 15:16,39.5,...,...,...,...,...,...,...,...,...,...,...,...,...
26,981.4,...,981.7,2019/6/26 21:52,979.0,2019/6/26 17:17,25.2,29.4,2019/6/26 13:34,24.0,2019/6/26 19:30,...,88,68,2019/6/26 13:31,0.5,208,3.2,80,2019/6/26 15:32,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,979.5,...,980.6,2019/6/27 23:57,978.2,2019/6/27 16:05,27.3,31.2,2019/6/27 13:21,21.9,2019/6/27 01:15,...,81,60,2019/6/27 10:22,0.8,201,6.7,231,2019/6/27 13:25,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,980.0,...,981.2,2019/6/28 07:50,978.4,2019/6/28 15:25,28.5,34.0,2019/6/28 12:40,22.4,2019/6/28 05:01,...,76,52,2019/6/28 12:30,0.8,215,5.2,218,2019/6/28 10:46,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,979.6,...,981.2,2019/6/29 22:00,978.2,2019/6/29 16:16,28.9,32.4,2019/6/29 12:57,25.2,2019/6/29 04:09,...,76,61,2019/6/29 15:57,0.9,213,6.2,216,2019/6/29 09:42,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,980.3,...,981.8,2019/6/30 20:36,979.0,2019/6/30 15:21,28.4,32.8,2019/6/30 13:21,24.0,2019/6/30 06:01,...,78,59,2019/6/30 10:36,0.9,235,5.5,218,2019/6/30 19:30,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,989.1,...,991.3,2020/5/1 09:22,987.3,2020/5/1 16:50,23.8,29.2,2020/5/1 13:18,19.1,2020/5/1 04:10,...,68,40,2020/5/1 10:58,0.3,224,3.6,215,2020/5/1 10:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,986.2,...,988.3,2020/5/2 08:01,984.8,2020/5/2 23:55,24.6,29.3,2020/5/2 12:09,16.2,2020/5/2 23:42,...,68,44,2020/5/2 09:02,0.5,216,3.9,224,2020/5/2 11:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,984.9,...,986.5,2020/5/3 22:34,983.4,2020/5/3 15:03,25.3,29.4,2020/5/3 11:59,16.3,2020/5/3 01:01,...,79,58,2020/5/3 15:51,0.7,233,6.7,223,2020/5/3 11:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,986.5,...,987.9,2020/5/4 21:59,985.2,2020/5/4 15:22,26.8,32.3,2020/5/4 12:15,18.1,2020/5/4 03:15,...,76,46,2020/5/4 11:52,0.7,227,5.5,223,2020/5/4 11:59,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,984.5,...,987.2,2020/5/6 00:00,982.0,2020/5/5 17:26,26.8,31.0,2020/5/5 11:13,17.1,2020/5/5 05:40,...,78,48,2020/5/5 10:31,0.7,221,7.6,212,2020/5/5 15:23,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,985.1,...,987.7,2020/5/6 22:10,981.9,2020/5/6 03:47,25.2,31.3,2020/5/6 10:18,15.4,2020/5/6 20:16,...,78,48,2020/5/6 09:21,1.0,235,7.7,231,2020/5/6 04:41,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,986.7,...,988.4,2020/5/7 04:52,985.7,2020/5/7 16:59,23.4,25.8,2020/5/7 17:18,15.2,2020/5/7 04:31,...,91,79,2020/5/7 17:19,0.3,123,4.1,163,2020/5/7 05:05,12.5,...,...,...,...,...,...,...,...,...,...,...,...,...
8,985.9,...,987.4,2020/5/8 07:15,984.2,2020/5/8 15:55,25.9,30.8,2020/5/8 12:54,20.8,2020/5/8 18:22,...,81,62,2020/5/8 13:27,0.6,240,5.6,219,2020/5/8 11:43,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
9,985.1,...,986.3,2020/5/9 23:21,983.0,2020/5/9 17:05,27.2,31.2,2020/5/9 13:06,18.6,2020/5/9 01:30,...,77,54,2020/5/9 15:15,0.7,229,7.6,220,2020/5/9 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,986.2,...,988.3,2020/5/10 20:59,984.3,2020/5/10 14:50,26.9,31.3,2020/5/10 10:06,18.4,2020/5/10 01:22,...,83,60,2020/5/10 09:51,0.5,333,4.2,222,2020/5/10 13:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,987.0,...,988.6,2020/5/11 08:14,985.5,2020/5/11 15:47,23.8,26.4,2020/5/11 12:36,16.3,2020/5/11 22:22,...,89,75,2020/5/11 14:21,0.6,40,5.1,45,2020/5/11 07:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
